Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1722433610.0676446,515,1722433610,67492303,world,-0.10488121211528778,-0.8123837113380432,1.1803028583526611,-0.007868674583733082,0.006402297411113977,-0.08616019040346146,0.9962297677993774
1722433610.0771675,516,1722433610,77030838,world,-0.10494314879179001,-0.8124566078186035,1.1801767349243164,-0.008734175935387611,0.007075401954352856,-0.08783421665430069,0.9960717558860779
1722433610.0875359,517,1722433610,87410780,world,-0.10496560484170914,-0.8124657869338989,1.180162787437439,-0.008904121816158295,0.00716315908357501,-0.08783575147390366,0.9960694313049316
1722433610.0965483,518,1722433610,96449669,world,-0.10495013743638992,-0.8124622702598572,1.1801435947418213,-0.008962894789874554,0.00710328109562397,-0.08795559406280518,0.9960587620735168
1722433610.106788,519,1722433610,106621306,world,-0.10495132952928543,-0.8124829530715942,1.18013334274292,-0.008999362587928772,0.007134947460144758,-0.08799877017736435,0.996054470539093
1722433610.11758,520,1722433610,117438690,world,-0.104828841984272,-0.8124486207962036,1.180151343345642,-0.009136839769780636,0.0075222039595246315,-0.0879247859120369,0.9960567951202393
1722433610.1272445,521,1722433610,127018576,world,-0.10493899136781693,-0.8124762177467346,1.1801598072052002,-0.00876464694738388,0.0071614570915699005,-0.0878094807267189,0.9960730671882629
1722433610.1364095,522,1722433610,136286464,world,-0.10489348322153091,-0.8124065399169922,1.180304765701294,-0.008111996576189995,0.006533915176987648,-0.08625729382038116,0.9962185025215149
1722433610.1472678,523,1722433610,147063560,world,-0.10487279295921326,-0.8123998641967773,1.180323600769043,-0.00794210098683834,0.006376190576702356,-0.08613364398479462,0.9962315559387207
1722433610.1575286,524,1722433610,157313897,world,-0.1048610731959343,-0.8123877048492432,1.1803233623504639,-0.007776288781315088,0.006396164186298847,-0.08616536110639572,0.9962300658226013
1722433610.167056,525,1722433610,166897369,world,-0.10487373918294907,-0.8123929500579834,1.1803256273269653,-0.008060324005782604,0.006379179656505585,-0.08627784252166748,0.9962180852890015
1722433610.177031,526,1722433610,176916738,world,-0.10487817227840424,-0.8123729228973389,1.1803033351898193,-0.007917269133031368,0.006402814760804176,-0.08615797758102417,0.9962295293807983
1722433610.1877768,527,1722433610,187664490,world,-0.10483220964670181,-0.812431275844574,1.180172085762024,-0.009092734195291996,0.007473919540643692,-0.08778538554906845,0.9960698485374451
1722433610.1973836,528,1722433610,196889708,world,-0.10494943708181381,-0.8124672770500183,1.1801526546478271,-0.009096291847527027,0.007097156252712011,-0.08812280744314194,0.9960428476333618
1722433610.2081106,529,1722433610,207619139,world,-0.10494887828826904,-0.8124645948410034,1.180121898651123,-0.008939545601606369,0.007098320871591568,-0.08795645833015442,0.9960589408874512
1722433610.218695,530,1722433610,218013825,world,-0.10494823753833771,-0.8124849796295166,1.1801226139068604,-0.00896310992538929,0.007105653174221516,-0.08803987503051758,0.9960513114929199
1722433610.2277887,531,1722433610,227221933,world,-0.1049426719546318,-0.8124826550483704,1.1801621913909912,-0.008906680159270763,0.0071119023486971855,-0.08794118463993073,0.9960605502128601
1722433610.2374742,532,1722433610,237051798,world,-0.10481976717710495,-0.8124477863311768,1.1802000999450684,-0.008973004296422005,0.0074528963305056095,-0.0876699686050415,0.9960813522338867
1722433610.2472126,533,1722433610,246823033,world,-0.10487379133701324,-0.8123914003372192,1.180326223373413,-0.008080629631876945,0.006441867910325527,-0.08621814846992493,0.996222734451294
1722433610.2572646,534,1722433610,256820370,world,-0.10487319529056549,-0.8123788833618164,1.1803309917449951,-0.00818233098834753,0.006401342339813709,-0.08640304952859879,0.9962061047554016
1722433610.2682905,535,1722433610,267740838,world,-0.1048690676689148,-0.8123763203620911,1.1803175210952759,-0.007998617365956306,0.006431263405829668,-0.08616073429584503,0.9962284564971924
1722433610.278213,536,1722433610,277579576,world,-0.10482022911310196,-0.812441885471344,1.1802070140838623,-0.009099996648728848,0.007469410542398691,-0.0877542495727539,0.9960726499557495
1722433610.288532,537,1722433610,288213743,world,-0.10493718087673187,-0.8124685287475586,1.180161714553833,-0.008918927051126957,0.007112054154276848,-0.08790600299835205,0.9960634708404541
1722433610.298266,538,1722433610,297639752,world,-0.10495040565729141,-0.8124850988388062,1.1801444292068481,-0.008955735713243484,0.00712896604090929,-0.08803185820579529,0.9960519671440125
1722433610.3082566,539,1722433610,307704767,world,-0.10496065765619278,-0.812479555606842,1.1801252365112305,-0.009046675637364388,0.007195340469479561,-0.08802270144224167,0.9960514307022095
1722433610.3180864,540,1722433610,317639413,world,-0.10495951026678085,-0.8124881386756897,1.1801338195800781,-0.009049876593053341,0.007200038526207209,-0.0879993662238121,0.9960534572601318
1722433610.327666,541,1722433610,327129488,world,-0.10494893044233322,-0.812468945980072,1.1801434755325317,-0.008908265270292759,0.007122081238776445,-0.08798854798078537,0.9960562586784363
1722433610.3387525,542,1722433610,338289755,world,-0.1048281341791153,-0.8124528527259827,1.1801913976669312,-0.009081827476620674,0.007551415357738733,-0.08770706504583359,0.9960762858390808
1722433610.3470886,543,1722433610,346700477,world,-0.10487289726734161,-0.8123908638954163,1.1803139448165894,-0.008024821057915688,0.0064157587476074696,-0.0862671509385109,0.9962190985679626
1722433610.357314,544,1722433610,356887890,world,-0.10487114638090134,-0.8123828172683716,1.180332899093628,-0.008016618900001049,0.0063742888160049915,-0.08621523529291153,0.9962239265441895
