Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1722345085.6750073,23908,1722345085,674951075,world,-0.0959043949842453,-1.0904419422149658,1.380392074584961,0.000699949508998543,0.004256816580891609,-0.005859038792550564,-0.9999735951423645
1722345085.6856554,23909,1722345085,685586763,world,-0.09659631550312042,-1.0915166139602661,1.3818799257278442,0.0032709024380892515,0.001936056069098413,-0.001090816454961896,-0.9999921917915344
1722345085.6949418,23910,1722345085,694880183,world,-0.09675109386444092,-1.092251181602478,1.382763147354126,0.005090029910206795,0.0023529899772256613,0.00011271602124907076,-0.9999842643737793
1722345085.7051487,23911,1722345085,705068108,world,-0.09676069766283035,-1.0928905010223389,1.3835058212280273,0.0015511426609009504,0.002778676338493824,-0.0020341884810477495,-0.9999929666519165
1722345085.714964,23912,1722345085,714888460,world,-0.09620650112628937,-1.0932141542434692,1.3841743469238281,-0.030257632955908775,0.0011794314486905932,-0.02162577584385872,-0.9993074536323547
1722345085.7252457,23913,1722345085,725166959,world,-0.09646664559841156,-1.0940167903900146,1.385136604309082,-0.03742604702711105,-0.0004923707456327975,-0.02670102007687092,-0.998942494392395
1722345085.7355907,23914,1722345085,735509765,world,-0.09743091464042664,-1.0951156616210938,1.386644721031189,-0.008006727322936058,-6.928760558366776e-05,-0.00836077332496643,-0.9999330639839172
1722345085.7446988,23915,1722345085,744606680,world,-0.09761317074298859,-1.0959255695343018,1.38750159740448,0.00034287935704924166,0.0015231185825541615,-0.0016420393949374557,-0.9999974966049194
1722345085.7549984,23916,1722345085,754921421,world,-0.09781644493341446,-1.096752643585205,1.388526439666748,0.002149820327758789,0.0027249620761722326,0.00024109201331157237,-0.9999939203262329
1722345085.7669904,23917,1722345085,766892358,world,-0.09841011464595795,-1.0979987382888794,1.3899247646331787,-0.001635294291190803,4.709545100922696e-05,-0.003373523708432913,-0.9999929666519165
1722345085.7751954,23918,1722345085,775133802,world,-0.09734243154525757,-1.0986583232879639,1.3902405500411987,-0.043779656291007996,-0.00041176273953169584,-0.02875073067843914,-0.9986274242401123
1722345085.7850714,23919,1722345085,784989724,world,-0.09750963747501373,-1.0993789434432983,1.3906673192977905,-0.03654960170388222,0.003133942373096943,-0.024707160890102386,-0.9990214705467224
1722345085.7951863,23920,1722345085,795113045,world,-0.09765288978815079,-1.1001838445663452,1.3915009498596191,-0.03469507396221161,0.003291493281722069,-0.023240098729729652,-0.9991223216056824
1722345085.8057878,23921,1722345085,805703188,world,-0.09789180010557175,-1.1005158424377441,1.3926433324813843,-0.021524036303162575,0.004162699915468693,-0.015470089390873909,-0.9996399879455566
1722345085.8152683,23922,1722345085,815193282,world,-0.09811817854642868,-1.1012572050094604,1.3937058448791504,-0.03637392073869705,0.00013224584108684212,-0.02370624989271164,-0.9990570545196533
1722345085.8248372,23923,1722345085,824772063,world,-0.09890132397413254,-1.102118730545044,1.3946678638458252,0.0049364459700882435,0.0030392452608793974,0.003650890663266182,-0.9999765753746033
1722345085.8350012,23924,1722345085,834844650,world,-0.09904304891824722,-1.1029818058013916,1.395466923713684,0.0003409130731597543,0.00244005024433136,0.0003248901048209518,-0.9999969005584717
1722345085.8449073,23925,1722345085,844815032,world,-0.09840302169322968,-1.1034128665924072,1.395904302597046,-0.03661638870835304,0.001599098090082407,-0.02243778109550476,-0.999076247215271
1722345085.8547175,23926,1722345085,854606260,world,-0.09864788502454758,-1.1043161153793335,1.3968360424041748,-0.030745800584554672,0.0018437696853652596,-0.018888453021645546,-0.9993470907211304
1722345085.8653424,23927,1722345085,865240194,world,-0.09887970983982086,-1.1051548719406128,1.397729516029358,-0.030751638114452362,0.002175046131014824,-0.018497593700885773,-0.9993535280227661
1722345085.876181,23928,1722345085,876089494,world,-0.09898587316274643,-1.1058963537216187,1.3986023664474487,-0.03259482607245445,0.002516414737328887,-0.020044969394803047,-0.9992645382881165
1722345085.8851354,23929,1722345085,885074021,world,-0.09964074194431305,-1.1069802045822144,1.3996994495391846,-0.004445970524102449,0.0033857955131679773,-0.0027306503616273403,-0.9999806880950928
1722345085.8951309,23930,1722345085,895037434,world,-0.10006929934024811,-1.108185887336731,1.4004954099655151,-0.0062662758864462376,0.0029923515394330025,-0.002199788112193346,-0.9999735355377197
1722345085.9059417,23931,1722345085,905837229,world,-0.10036012530326843,-1.1089613437652588,1.4014602899551392,0.00532093271613121,0.0034081987105309963,0.0044660926796495914,-0.9999700784683228
1722345085.9145284,23932,1722345085,914423331,world,-0.10029518604278564,-1.109724521636963,1.4019016027450562,-0.00556314317509532,0.0035837346222251654,-0.0008848534780554473,-0.9999777674674988
1722345085.9259725,23933,1722345085,925918562,world,-0.10040564835071564,-1.110456943511963,1.4025201797485352,-0.005979526787996292,0.003368764417245984,-0.0007788279908709228,-0.9999762177467346
1722345085.9360685,23934,1722345085,935943383,world,-0.09960527718067169,-1.1106243133544922,1.4027291536331177,-0.03510924056172371,0.002177900867536664,-0.019034123048186302,-0.9991998076438904
1722345085.9450104,23935,1722345085,944881534,world,-0.099787138402462,-1.1117569208145142,1.4033113718032837,-0.04060865193605423,0.002576009836047888,-0.02093573473393917,-0.9989524483680725
1722345085.9552538,23936,1722345085,955163500,world,-0.09987398982048035,-1.1126259565353394,1.4040955305099487,-0.033808473497629166,0.0024522519670426846,-0.017000284045934677,-0.9992808103561401
